date	total_count	lineage_count	total_count_rolling	lineage_count_rolling	proportion	proportion_ci_lower	proportion_ci_upper	dateTime	source
"2020-11-24"	3191	0	2955.285714285714	0.14285714285714285	0.00004833953690723643	1.6615667575859223e-7	0.0008496322830492858	"2020-11-24T05:00:00.000Z"	
"2020-11-25"	2248	1	2723.8571428571427	0.2857142857142857	0.00010489327109665915	1.8024576021490575e-7	0.0009216427752181482	"2020-11-25T05:00:00.000Z"	
"2020-11-26"	1674	1	2653	0.42857142857142855	0.0001615421894351408	1.8506907037548697e-7	0.0009462939255861934	"2020-11-26T05:00:00.000Z"	
"2020-11-27"	2092	0	2583	0.42857142857142855	0.00016592002654720425	1.9008400643234647e-7	0.0009719237997633855	"2020-11-27T05:00:00.000Z"	
"2020-11-28"	1327	1	2526.1428571428573	0.42857142857142855	0.00016965447039529489	1.9437288805933535e-7	0.0009938425001533766	"2020-11-28T05:00:00.000Z"	
"2020-11-29"	1270	0	2405.8571428571427	0.42857142857142855	0.0001781366902202957	2.040662881397822e-7	0.0010433796879836365	"2020-11-29T05:00:00.000Z"	
"2020-11-30"	6023	0	2546.4285714285716	0.42857142857142855	0.00016830294530154275	1.9284614977822744e-7	0.0009860400272740217	"2020-11-30T05:00:00.000Z"	
"2020-12-01"	2738	1	2481.714285714286	0.5714285714285714	0.00023025558369790466	0.00004347548979382069	0.0018816572629164474	"2020-12-01T05:00:00.000Z"	
"2020-12-02"	2756	0	2554.285714285714	0.42857142857142855	0.00016778523489932885	1.9224214898202844e-7	0.00098295323396132	"2020-12-02T05:00:00.000Z"	
"2020-12-03"	2818	0	2717.714285714286	0.2857142857142857	0.00010513036164844407	1.806436170901717e-7	0.0009236761797412697	"2020-12-03T05:00:00.000Z"	
"2020-12-04"	2531	0	2780.4285714285716	0.2857142857142857	0.00010275908133381286	1.7661523720479137e-7	0.0009030873639698576	"2020-12-04T05:00:00.000Z"	
"2020-12-05"	1478	1	2802	0.2857142857142857	0.00010196798205363516	1.7522866040115496e-7	0.0008960005522729064	"2020-12-05T05:00:00.000Z"	
"2020-12-06"	1587	0	2847.285714285714	0.2857142857142857	0.00010034619437057849	1.724592200714679e-7	0.0008818457570420696	"2020-12-06T05:00:00.000Z"	
"2020-12-07"	7810	0	3102.5714285714284	0.2857142857142857	0.00009208951100469656	1.5823234291372198e-7	0.000809128073124864	"2020-12-07T05:00:00.000Z"	
"2020-12-08"	2881	0	3123	0.14285714285714285	0.00004574356159370568	1.5721908858224545e-7	0.0008039488353252829	"2020-12-08T05:00:00.000Z"	
"2020-12-09"	3136	0	3177.285714285714	0.14285714285714285	0.00004496200710399712	1.5454701994445466e-7	0.000790290458652043	"2020-12-09T05:00:00.000Z"	
"2020-12-10"	4357	1	3397.1428571428573	0.2857142857142857	0.00008410428931875525	1.4453882456917604e-7	0.0007391315425379638	"2020-12-10T05:00:00.000Z"	
"2020-12-11"	3854	1	3586.1428571428573	0.42857142857142855	0.00011950762857029039	1.369214426707739e-7	0.0007001919981730806	"2020-12-11T05:00:00.000Z"	
"2020-12-12"	2350	1	3710.714285714286	0.42857142857142855	0.00011549566891241578	1.3230974065165935e-7	0.0006766165500613108	"2020-12-12T05:00:00.000Z"	
"2020-12-13"	2238	0	3803.714285714286	0.42857142857142855	0.00011267182453241192	1.290752515839555e-7	0.000660081210409058	"2020-12-13T05:00:00.000Z"	
"2020-12-14"	9811	0	4089.5714285714284	0.42857142857142855	0.00010479617144653648	1.2005000383849997e-7	0.0006139409351108015	"2020-12-14T05:00:00.000Z"	
"2020-12-15"	5924	1	4524.285714285715	0.5714285714285714	0.00012630249447426585	0.000023851087008611822	0.0010327245845085375	"2020-12-15T05:00:00.000Z"	
